,日期,单品编码,批发价格(元/千克)
14998,2021-05-27,102900051004294,6.8
14999,2021-05-27,102900051009336,16.73
15000,2021-05-27,102900051010455,3.74
15001,2021-05-27,106949711300068,1.39
15002,2021-05-28,102900005115168,1.4
15003,2021-05-28,102900005115762,2.39
15004,2021-05-28,102900005115779,3.9
15005,2021-05-28,102900005115786,4.2
15006,2021-05-28,102900005115793,7.92
15007,2021-05-28,102900005115823,3.45
15008,2021-05-28,102900005115908,2.8
15009,2021-05-28,102900005115946,3.19
15010,2021-05-28,102900005115960,1.1
15011,2021-05-28,102900005115984,3.52
15012,2021-05-28,102900005116219,6.04
15013,2021-05-28,102900005116226,3.95
15014,2021-05-28,102900005116233,6.46
15015,2021-05-28,102900005116257,4.12
15016,2021-05-28,102900005116509,2.51
15017,2021-05-28,102900005116530,12.0
15018,2021-05-28,102900005116547,2.63
15019,2021-05-28,102900005116714,5.11
15020,2021-05-28,102900005116790,3.12
15021,2021-05-28,102900005116899,7.4
15022,2021-05-28,102900005116943,7.82
15023,2021-05-28,102900005118572,1.6
15024,2021-05-28,102900005118824,4.6
15025,2021-05-28,102900005118831,2.95
15026,2021-05-28,102900005119098,12.38
15027,2021-05-28,102900005119944,6.05
15028,2021-05-28,102900005119975,6.0
15029,2021-05-28,102900005125808,10.78
15030,2021-05-28,102900005125815,4.78
15031,2021-05-28,102900011000328,2.88
15032,2021-05-28,102900011001806,2.91
15033,2021-05-28,102900011001813,0.5
15034,2021-05-28,102900011002414,6.13
15035,2021-05-28,102900011006689,3.4
15036,2021-05-28,102900011008164,1.4
15037,2021-05-28,102900011009444,4.49
15038,2021-05-28,102900011009970,4.13
15039,2021-05-28,102900011011546,1.0
15040,2021-05-28,102900011012994,2.16
15041,2021-05-28,102900011013274,2.97
15042,2021-05-28,102900011016701,2.65
15043,2021-05-28,102900011022030,2.4
15044,2021-05-28,102900051000463,2.99
15045,2021-05-28,102900051004294,6.55
15046,2021-05-28,102900051009336,16.77
15047,2021-05-28,102900051010455,3.74
15048,2021-05-28,106949711300068,1.35
15049,2021-05-28,106958851400125,1.64
15050,2021-05-29,102900005115168,1.4
15051,2021-05-29,102900005115762,2.38
15052,2021-05-29,102900005115779,3.9
15053,2021-05-29,102900005115786,4.33
15054,2021-05-29,102900005115793,7.86
15055,2021-05-29,102900005115823,3.45
15056,2021-05-29,102900005115908,3.02
15057,2021-05-29,102900005115960,1.1
15058,2021-05-29,102900005115984,3.52
15059,2021-05-29,102900005116219,6.16
15060,2021-05-29,102900005116226,3.85
15061,2021-05-29,102900005116233,6.73
15062,2021-05-29,102900005116257,4.1
15063,2021-05-29,102900005116509,2.34
15064,2021-05-29,102900005116530,12.0
15065,2021-05-29,102900005116547,2.63
15066,2021-05-29,102900005116714,5.37
15067,2021-05-29,102900005116790,3.12
15068,2021-05-29,102900005116899,7.4
15069,2021-05-29,102900005116943,6.08
15070,2021-05-29,102900005118572,1.6
15071,2021-05-29,102900005118817,6.15
15072,2021-05-29,102900005118824,4.51
15073,2021-05-29,102900005118831,2.95
15074,2021-05-29,102900005119098,12.38
15075,2021-05-29,102900005119944,6.05
15076,2021-05-29,102900005119975,6.0
15077,2021-05-29,102900005125808,10.79
15078,2021-05-29,102900005125815,5.32
15079,2021-05-29,102900011000328,2.81
15080,2021-05-29,102900011001806,2.94
15081,2021-05-29,102900011001813,0.5
15082,2021-05-29,102900011002414,6.13
15083,2021-05-29,102900011006689,3.38
15084,2021-05-29,102900011008164,1.4
15085,2021-05-29,102900011009246,7.5
15086,2021-05-29,102900011009444,5.03
15087,2021-05-29,102900011009970,4.24
15088,2021-05-29,102900011011546,1.0
15089,2021-05-29,102900011013274,2.97
15090,2021-05-29,102900011016701,2.65
15091,2021-05-29,102900011022030,2.4
15092,2021-05-29,102900051000463,2.99
15093,2021-05-29,102900051004294,6.26
15094,2021-05-29,102900051009336,16.67
15095,2021-05-29,102900051010455,3.74
15096,2021-05-29,106949711300068,1.36
15097,2021-05-29,106956146480197,1.0
15098,2021-05-29,106958851400125,1.65
15099,2021-05-30,102900005115168,1.4
15100,2021-05-30,102900005115762,2.38
15101,2021-05-30,102900005115779,3.9
15102,2021-05-30,102900005115786,4.35
15103,2021-05-30,102900005115793,8.01
15104,2021-05-30,102900005115823,3.45
15105,2021-05-30,102900005115908,3.4
15106,2021-05-30,102900005115960,1.14
15107,2021-05-30,102900005115984,3.52
15108,2021-05-30,102900005116219,6.25
15109,2021-05-30,102900005116226,3.89
15110,2021-05-30,102900005116233,6.41
15111,2021-05-30,102900005116257,4.07
15112,2021-05-30,102900005116509,2.29
15113,2021-05-30,102900005116530,11.67
15114,2021-05-30,102900005116547,2.61
15115,2021-05-30,102900005116714,5.75
15116,2021-05-30,102900005116790,3.11
15117,2021-05-30,102900005116899,7.4
15118,2021-05-30,102900005116943,6.08
15119,2021-05-30,102900005117209,11.08
15120,2021-05-30,102900005118572,1.6
15121,2021-05-30,102900005118817,6.33
15122,2021-05-30,102900005118824,4.61
15123,2021-05-30,102900005118831,2.95
15124,2021-05-30,102900005119098,13.38
15125,2021-05-30,102900005119944,6.05
15126,2021-05-30,102900005119975,6.0
15127,2021-05-30,102900005123880,4.65
15128,2021-05-30,102900005125808,10.26
15129,2021-05-30,102900005125815,5.66
15130,2021-05-30,102900011000328,2.74
15131,2021-05-30,102900011001219,7.21
15132,2021-05-30,102900011001813,0.5
15133,2021-05-30,102900011006689,3.38
15134,2021-05-30,102900011008164,1.41
15135,2021-05-30,102900011009444,5.1
15136,2021-05-30,102900011009970,4.06
15137,2021-05-30,102900011011546,1.0
15138,2021-05-30,102900011016701,2.53
15139,2021-05-30,102900011022030,2.4
15140,2021-05-30,102900051000463,2.9
15141,2021-05-30,102900051004294,6.09
15142,2021-05-30,102900051010455,3.74
15143,2021-05-30,106958851400125,1.64
15144,2021-05-31,102900005115168,1.4
15145,2021-05-31,102900005115762,2.37
15146,2021-05-31,102900005115779,3.97
15147,2021-05-31,102900005115786,4.39
15148,2021-05-31,102900005115793,8.02
15149,2021-05-31,102900005115823,3.52
15150,2021-05-31,102900005115908,3.4
15151,2021-05-31,102900005115960,1.2
15152,2021-05-31,102900005115984,3.71
15153,2021-05-31,102900005116219,6.25
15154,2021-05-31,102900005116226,4.12
15155,2021-05-31,102900005116233,6.17
15156,2021-05-31,102900005116257,3.96
15157,2021-05-31,102900005116509,2.04
15158,2021-05-31,102900005116530,11.64
15159,2021-05-31,102900005116547,2.62
15160,2021-05-31,102900005116714,5.48
15161,2021-05-31,102900005116790,3.11
15162,2021-05-31,102900005116837,5.25
15163,2021-05-31,102900005116899,7.4
15164,2021-05-31,102900005116912,7.58
15165,2021-05-31,102900005116943,6.08
15166,2021-05-31,102900005118572,1.6
15167,2021-05-31,102900005118817,6.63
15168,2021-05-31,102900005118824,4.68
15169,2021-05-31,102900005118831,2.96
15170,2021-05-31,102900005119098,13.66
15171,2021-05-31,102900005119944,6.05
15172,2021-05-31,102900005119975,6.0
15173,2021-05-31,102900005123880,4.65
15174,2021-05-31,102900005125808,10.26
15175,2021-05-31,102900005125815,5.66
15176,2021-05-31,102900011000328,2.76
15177,2021-05-31,102900011002414,6.12
15178,2021-05-31,102900011006689,3.37
15179,2021-05-31,102900011008164,1.6
15180,2021-05-31,102900011009444,5.1
15181,2021-05-31,102900011009970,4.03
15182,2021-05-31,102900011012994,2.15
15183,2021-05-31,102900011013274,3.01
15184,2021-05-31,102900011016701,2.23
15185,2021-05-31,102900011022030,2.4
15186,2021-05-31,102900051000463,2.78
15187,2021-05-31,102900051004294,5.63
15188,2021-05-31,102900051010455,3.74
15189,2021-05-31,106949711300068,1.36
15190,2021-05-31,106958851400125,1.68
15191,2021-06-01,102900005115168,1.4
15192,2021-06-01,102900005115762,2.37
15193,2021-06-01,102900005115779,3.98
15194,2021-06-01,102900005115786,4.38
15195,2021-06-01,102900005115793,8.07
15196,2021-06-01,102900005115823,3.88
15197,2021-06-01,102900005115908,3.4
15198,2021-06-01,102900005115960,1.2
15199,2021-06-01,102900005115984,3.7
15200,2021-06-01,102900005116219,6.25
15201,2021-06-01,102900005116226,4.15
15202,2021-06-01,102900005116233,5.72
15203,2021-06-01,102900005116257,3.8
15204,2021-06-01,102900005116509,1.93
15205,2021-06-01,102900005116530,11.66
15206,2021-06-01,102900005116547,2.71
15207,2021-06-01,102900005116714,5.55
15208,2021-06-01,102900005116790,3.11
15209,2021-06-01,102900005116837,5.24
15210,2021-06-01,102900005116899,7.4
15211,2021-06-01,102900005116912,7.55
15212,2021-06-01,102900005116943,6.08
15213,2021-06-01,102900005117209,11.09
15214,2021-06-01,102900005118572,1.6
15215,2021-06-01,102900005118817,6.36
15216,2021-06-01,102900005118824,4.67
15217,2021-06-01,102900005118831,3.0
15218,2021-06-01,102900005119098,13.66
15219,2021-06-01,102900005119944,6.05
15220,2021-06-01,102900005119975,6.0
15221,2021-06-01,102900005125808,10.26
15222,2021-06-01,102900005125815,5.63
15223,2021-06-01,102900011000328,2.78
15224,2021-06-01,102900011001219,7.22
15225,2021-06-01,102900011001806,2.95
15226,2021-06-01,102900011002414,6.13
15227,2021-06-01,102900011008164,2.09
15228,2021-06-01,102900011009246,7.4
15229,2021-06-01,102900011009444,5.1
15230,2021-06-01,102900011009970,3.82
15231,2021-06-01,102900011012994,2.18
15232,2021-06-01,102900011013274,3.01
15233,2021-06-01,102900011016701,2.12
15234,2021-06-01,102900011022030,2.4
15235,2021-06-01,102900051000463,2.57
15236,2021-06-01,102900051004294,5.6
15237,2021-06-01,102900051009336,16.28
15238,2021-06-01,102900051010455,3.74
15239,2021-06-01,106949711300068,1.36
15240,2021-06-01,106958851400125,1.68
15241,2021-06-02,102900005115168,1.4
15242,2021-06-02,102900005115762,2.37
15243,2021-06-02,102900005115779,3.91
15244,2021-06-02,102900005115786,3.0
15245,2021-06-02,102900005115793,7.69
15246,2021-06-02,102900005115823,3.87
15247,2021-06-02,102900005115908,3.37
15248,2021-06-02,102900005115946,3.18
15249,2021-06-02,102900005115960,1.2
15250,2021-06-02,102900005115984,3.7
15251,2021-06-02,102900005116219,6.27
15252,2021-06-02,102900005116226,4.18
15253,2021-06-02,102900005116233,5.96
15254,2021-06-02,102900005116257,3.73
15255,2021-06-02,102900005116509,1.77
15256,2021-06-02,102900005116530,12.0
15257,2021-06-02,102900005116547,2.83
15258,2021-06-02,102900005116714,5.43
15259,2021-06-02,102900005116790,3.11
15260,2021-06-02,102900005116837,4.0
15261,2021-06-02,102900005116899,7.4
15262,2021-06-02,102900005116912,7.55
15263,2021-06-02,102900005116943,6.27
15264,2021-06-02,102900005118572,1.6
15265,2021-06-02,102900005118817,6.45
15266,2021-06-02,102900005118824,4.37
15267,2021-06-02,102900005118831,3.17
15268,2021-06-02,102900005119098,13.59
15269,2021-06-02,102900005119944,6.04
15270,2021-06-02,102900005119975,6.0
15271,2021-06-02,102900005123880,4.65
15272,2021-06-02,102900005125808,10.22
15273,2021-06-02,102900005125815,5.63
15274,2021-06-02,102900011000328,2.44
15275,2021-06-02,102900011001806,2.94
15276,2021-06-02,102900011002414,6.13
15277,2021-06-02,102900011006689,3.48
15278,2021-06-02,102900011007464,7.33
15279,2021-06-02,102900011009246,7.39
15280,2021-06-02,102900011009444,5.1
15281,2021-06-02,102900011009970,3.3
15282,2021-06-02,102900011012994,2.23
15283,2021-06-02,102900011013274,3.05
15284,2021-06-02,102900011016701,2.02
15285,2021-06-02,102900051000463,3.0
15286,2021-06-02,102900051004294,5.59
15287,2021-06-02,102900051009336,16.26
15288,2021-06-02,102900051010455,3.95
15289,2021-06-02,106949711300068,1.38
15290,2021-06-02,106958851400125,1.68
15291,2021-06-03,102900005115168,1.4
15292,2021-06-03,102900005115762,2.24
15293,2021-06-03,102900005115779,3.89
15294,2021-06-03,102900005115786,2.23
15295,2021-06-03,102900005115793,7.85
15296,2021-06-03,102900005115823,3.88
15297,2021-06-03,102900005115908,3.4
15298,2021-06-03,102900005115946,3.18
15299,2021-06-03,102900005115960,1.2
15300,2021-06-03,102900005115984,3.09
15301,2021-06-03,102900005116219,6.2
15302,2021-06-03,102900005116226,4.17
15303,2021-06-03,102900005116233,5.7
15304,2021-06-03,102900005116257,3.77
15305,2021-06-03,102900005116509,1.77
15306,2021-06-03,102900005116530,12.0
15307,2021-06-03,102900005116547,2.83
15308,2021-06-03,102900005116639,2.21
15309,2021-06-03,102900005116714,5.39
15310,2021-06-03,102900005116790,3.06
15311,2021-06-03,102900005116837,4.0
15312,2021-06-03,102900005116899,7.4
15313,2021-06-03,102900005116943,7.65
15314,2021-06-03,102900005117209,11.05
15315,2021-06-03,102900005118572,1.6
15316,2021-06-03,102900005118817,6.44
15317,2021-06-03,102900005118824,4.19
15318,2021-06-03,102900005118831,3.16
15319,2021-06-03,102900005119098,13.66
15320,2021-06-03,102900005119944,6.04
15321,2021-06-03,102900005119975,5.12
15322,2021-06-03,102900005125808,10.19
15323,2021-06-03,102900005125815,5.63
15324,2021-06-03,102900011000328,2.43
15325,2021-06-03,102900011001806,2.95
15326,2021-06-03,102900011001813,0.5
15327,2021-06-03,102900011002414,6.11
15328,2021-06-03,102900011006689,3.44
15329,2021-06-03,102900011008164,2.06
15330,2021-06-03,102900011009246,7.38
15331,2021-06-03,102900011009444,5.23
15332,2021-06-03,102900011009970,3.23
15333,2021-06-03,102900011011546,1.0
15334,2021-06-03,102900011012994,2.31
15335,2021-06-03,102900011013274,3.15
15336,2021-06-03,102900011016701,1.96
15337,2021-06-03,102900051000463,3.32
15338,2021-06-03,102900051004294,5.45
15339,2021-06-03,102900051009336,16.94
15340,2021-06-03,102900051010455,4.0
15341,2021-06-03,106949711300068,1.41
15342,2021-06-03,106958851400125,1.7
15343,2021-06-04,102900005115168,1.4
15344,2021-06-04,102900005115762,2.04
15345,2021-06-04,102900005115779,3.89
15346,2021-06-04,102900005115786,2.02
15347,2021-06-04,102900005115793,7.84
15348,2021-06-04,102900005115823,3.53
15349,2021-06-04,102900005115908,3.32
15350,2021-06-04,102900005115960,1.2
15351,2021-06-04,102900005115984,3.04
15352,2021-06-04,102900005116219,6.27
15353,2021-06-04,102900005116226,3.96
15354,2021-06-04,102900005116233,5.94
15355,2021-06-04,102900005116257,3.77
15356,2021-06-04,102900005116509,1.91
15357,2021-06-04,102900005116530,12.0
15358,2021-06-04,102900005116547,2.85
15359,2021-06-04,102900005116714,5.61
15360,2021-06-04,102900005116790,3.04
15361,2021-06-04,102900005116837,3.6
15362,2021-06-04,102900005116899,8.4
15363,2021-06-04,102900005116912,7.58
15364,2021-06-04,102900005116943,7.22
15365,2021-06-04,102900005118572,1.6
15366,2021-06-04,102900005118817,6.39
15367,2021-06-04,102900005118824,4.53
15368,2021-06-04,102900005118831,3.42
15369,2021-06-04,102900005119098,14.36
15370,2021-06-04,102900005119944,6.06
15371,2021-06-04,102900005119975,4.6
15372,2021-06-04,102900005123880,5.41
15373,2021-06-04,102900005125808,10.74
15374,2021-06-04,102900005125815,5.78
15375,2021-06-04,102900011000328,2.79
15376,2021-06-04,102900011001806,2.92
15377,2021-06-04,102900011006689,2.67
15378,2021-06-04,102900011008164,1.8
15379,2021-06-04,102900011009246,7.32
15380,2021-06-04,102900011009444,5.24
15381,2021-06-04,102900011009970,3.44
15382,2021-06-04,102900011012994,2.2
15383,2021-06-04,102900011013274,3.01
15384,2021-06-04,102900011016701,1.92
15385,2021-06-04,102900011022030,2.4
15386,2021-06-04,102900051000463,3.35
15387,2021-06-04,102900051004294,4.66
15388,2021-06-04,102900051010455,3.29
15389,2021-06-04,106949711300068,1.38
15390,2021-06-04,106958851400125,1.68
15391,2021-06-05,102900005115168,1.4
15392,2021-06-05,102900005115762,2.1
15393,2021-06-05,102900005115779,3.87
15394,2021-06-05,102900005115786,1.87
15395,2021-06-05,102900005115793,7.93
15396,2021-06-05,102900005115823,3.53
15397,2021-06-05,102900005115908,2.6
15398,2021-06-05,102900005115960,1.2
15399,2021-06-05,102900005115984,3.04
15400,2021-06-05,102900005116219,5.09
15401,2021-06-05,102900005116226,3.9
15402,2021-06-05,102900005116233,5.97
15403,2021-06-05,102900005116257,3.85
15404,2021-06-05,102900005116509,1.82
15405,2021-06-05,102900005116530,12.0
15406,2021-06-05,102900005116547,2.83
15407,2021-06-05,102900005116714,5.81
15408,2021-06-05,102900005116790,3.03
15409,2021-06-05,102900005116899,8.73
15410,2021-06-05,102900005116912,7.53
15411,2021-06-05,102900005116943,6.52
15412,2021-06-05,102900005117209,11.05
15413,2021-06-05,102900005118572,1.6
15414,2021-06-05,102900005118817,6.16
15415,2021-06-05,102900005118824,4.53
15416,2021-06-05,102900005118831,3.59
15417,2021-06-05,102900005119098,14.4
15418,2021-06-05,102900005119944,6.07
15419,2021-06-05,102900005119975,4.6
15420,2021-06-05,102900005125808,9.14
15421,2021-06-05,102900005125815,5.78
15422,2021-06-05,102900011000328,3.56
15423,2021-06-05,102900011001806,2.91
15424,2021-06-05,102900011001813,1.71
15425,2021-06-05,102900011002414,6.08
15426,2021-06-05,102900011006689,2.66
15427,2021-06-05,102900011008164,1.8
15428,2021-06-05,102900011009246,7.34
15429,2021-06-05,102900011009444,5.24
15430,2021-06-05,102900011009970,2.72
15431,2021-06-05,102900011012994,2.2
15432,2021-06-05,102900011013274,3.05
15433,2021-06-05,102900011016701,1.77
15434,2021-06-05,102900011022030,2.4
15435,2021-06-05,102900011026502,11.0
15436,2021-06-05,102900051000463,3.63
15437,2021-06-05,102900051004294,4.43
15438,2021-06-05,102900051010455,3.29
15439,2021-06-05,106949711300068,1.41
15440,2021-06-05,106958851400125,1.72
15441,2021-06-06,102900005115168,1.4
15442,2021-06-06,102900005115762,2.17
15443,2021-06-06,102900005115779,3.82
15444,2021-06-06,102900005115786,1.81
15445,2021-06-06,102900005115793,7.89
15446,2021-06-06,102900005115823,3.53
15447,2021-06-06,102900005115908,2.6
15448,2021-06-06,102900005115960,1.3
15449,2021-06-06,102900005115984,3.04
15450,2021-06-06,102900005116219,3.56
15451,2021-06-06,102900005116226,4.06
15452,2021-06-06,102900005116233,5.9
15453,2021-06-06,102900005116257,3.87
15454,2021-06-06,102900005116509,1.63
15455,2021-06-06,102900005116530,12.0
15456,2021-06-06,102900005116547,1.87
15457,2021-06-06,102900005116714,5.73
